fichier,siren,cloture,nom,ville,label,total_produits,resultat_exploitation,resultat_net,fonds_propres,tresorerie,emprunts,total_bilan,subv_pct,masse_sal_pct,fp_bilan_pct,etp,cac_certifie,statut,cac_certification_qualite,concentration_financeurs,notes,input_tokens,output_tokens,cost_usd,error
538055781_31122023.pdf,538055781,2023-12-31,FEDERATION NATIONALE CAMI SPORT ET CANCER,PARIS,0,3232842,-205916,-192846,662551,1368324,198946,2621633,18,71,25,52.0,true,deficit,certifie_sans_reserve,,Déficit de 193 K€ en 2023 après excédent de 232 K€ en 2022. Provision pour litige prud'homal constituée. Financement principal par dons (965 K€) et subventions (588 K€).,86725,330,0.26513,
318948288_31122023.pdf,318948288,2023-12-31,CENTRE SOCIAL ET CULTUREL LA CIGALETTE,ISLE SUR LA SORGUES,0,523290,-16656,-13262,112905,119009,0,324841,92,76,35,11.35,true,deficit,certifie_sans_reserve,,Exercice 2023 marqué par le départ en retraite du médiateur écocitoyenneté et une grande semaine citoyenne. Déficit de 13262 € après un déficit d'exploitation de 16656 €.,40226,323,0.12552,
999999745_31122023.pdf,999999745,2023-12-31,SYNDICAT CGT NEUFCHATEAU,,0,635,,222,,,,,,,,,false,excedent,,,"Document très simplifié montrant uniquement recettes (635,72€) et dépenses (413,76€). Résultat net positif de 221,96€ arrondi à 222€.",2474,280,0.01162,
409164720_31122024.pdf,409164720,2024-12-31,LES JARDINS DE L'ESPERANCE ASSOCIATION,LA CIOTAT,0,1096782,30997,680,20040,51617,20270,378028,16,65,5,26.0,false,excedent,,,Association active dans le domaine des jardins et de l'insertion avec un résultat net très faible (680€) malgré un résultat d'exploitation positif. Fonds propres très faibles (5% du bilan) avec une dépendance importante aux dettes fournisseurs (153k€).,38653,330,0.12091,
504942616_31122023.pdf,504942616,2023-12-31,APPRENTIS AUTEUIL OCEAN INDIEN,SAINTE-CLOTILDE,0,14190320,404487,269572,1798945,979049,0,7417893,68,57,24,131.29,true,excedent,certifie_sans_reserve,0.42,Forte hausse des produits d'exploitation (+25%) liée notamment à l'augmentation des subventions et des contrats publics. Investissements significatifs en 2023 (315 k€) pour aménagement du siège social et équipements. Déploiement du dispositif Touline et extension de l'unité fratrie Saint André.,32361,354,0.10239,
306215401_31122020.pdf,306215401,2020-12-31,Association Foyer Familial de Hagetmau,HAGETMAU,0,2372189,-218713,-217605,230201,304309,196481,880113,99,72,26,,true,deficit,certifie_sans_reserve,,"Déficit important de 218k€ malgré subventions publiques élevées (2,35M€). Impact significatif de la crise COVID-19 avec suspension temporaire d'activité à partir du 17 mars 2020, compensée par maintien des financements.",55956,326,0.17276,
900379280_31122021.pdf,900379280,2021-12-31,ACGN64,,0,6020,2503,2503,,,0,,0,0,,,false,excedent,,,"Association liée aux cadets de la gendarmerie. Compte de résultat seul fourni, sans bilan. Produits principalement issus de la générosité du public (5530€) et adhésions (490€).",2755,287,0.01257,
479824765_31122021.pdf,479824765,2021-12-31,ASSOCIATION ADMR LES MAISONNEES,AZAY LE RIDEAU,0,5795,,,,1537,0,,,,,,true,ambigu,certifie_sans_reserve,,Lettre de compte rendu de mission sans réserve. Mr Rocque Didier figure toujours sur la circularisation de la Caisse Epargne à régulariser. Anomalies relevées : régularisation APL M. Chevet non provisionnée (4 K€) et absence report fonds GEM (26 K€).,4047,334,0.01715,
775647324_31082023.pdf,775647324,2023-08-31,ASSOCIATION SAINT MARC D'EDUCATION CHRETIENNE,LYON,0,12160368,880150,965831,8127587,5271194,2885166,14925908,36,43,54,91.7,false,excedent,,0.33,"Centre scolaire catholique gérant 8 établissements. Année marquée par forte inflation ayant nécessité une contribution exceptionnelle des familles. Importants travaux en cours (Collège Saint-Louis, Collège Saint-Marc, Lycée Saint-Marc).",111522,330,0.33952,
775620172_31122023.pdf,775620172,2023-12-31,ASS F.O.L. DE LA NIEVRE,NEVERS,0,33777101,-798924,-882176,16391177,7891145,5995878,32543110,83,61,50,,false,deficit,,,"Déficit global de 882 K€ principalement dû au pôle hébergement (-759 K€) dont la résidence La Maison des Roses en travaux (-380 K€) et au siège Education Populaire (-292 K€). Les dotations du pôle hébergement n'ont pas été inflatées depuis 2020, nouveau CPOM attendu pour 2024-2028.",55897,355,0.17302,
328732243_31122020.pdf,328732243,2020-12-31,TRAJET,REZE,0,5549116,209317,209317,2436764,2617798,0,5549116,37,55,44,117.0,true,excedent,certifie_sans_reserve,,Comptes certifiés sans réserve par le CAC. Reclassement comptable des fonds propres complémentaires en report à nouveau et subvention d'investissement en fonds dédiés effectué rétroactivement.,18204,310,0.05926,
830508826_31122021.pdf,830508826,2021-12-31,VISION BY ERAGE,STRASBOURG,0,38750,19017,0,256888,261539,5,261539,0,0,98,,false,excedent,,,"Fonds de dotation constitué par l'ERAGE avec dotation consomptible de 367 284 €. Budget 2021 : 38 750 € de consommation de dotation, avec 19 017 € d'engagements à réaliser reportés.",33220,312,0.10434,
844690941_31122023.pdf,94499000019,2023-12-31,CENTRE REGIONAL COORDINATION DEPISTAGES CANCERS,ST ETIENNE,0,12286325,-767566,-786758,1049266,3248899,0,4162837,97,41,25,108.0,false,deficit,,0.99,Déficit important de 786 758 € en 2023. Association très dépendante des subventions publiques (97% des produits). Trésorerie correcte mais fonds propres en baisse.,43372,313,0.13481,
494578206_31122024.pdf,494578206,2024-12-31,ADIL DES YVELINES,VIROFLAY,0,616419,32681,35110,788334,712411,45,859749,94,74,92,8.0,false,excedent,,0.21,Association d'information sur le logement financée principalement par subventions publiques (94%). Situation financière très saine avec 92% de fonds propres et trésorerie de 712 K€.,30434,304,0.09586,
775887557_30062022.pdf,775887557,2022-06-30,Fédération Départementale des Chasseurs du Gard,Nîmes,0,2703866,-49975,15551,3182249,2806475,0,4140120,10,32,77,,true,ambigu,certifie_sans_reserve,,"Résultat net positif de 15 551 € malgré un déficit d'exploitation de 49 975 € compensé par des produits exceptionnels. Le CAC note trois points d'amélioration : annexe à améliorer, absence de provision de 25 695 € sur dégâts 2020/2021, et risque de 50% sur fonds dédiés écocontribution ayant conduit à une surprovision de 13 k€.",62248,379,0.19243,
880394549_31122023.pdf,880394549,2023-12-31,FONDS DE DOTATION JOSEPH ET GABRIELLE BAGLIONE,VITRE,0,55432,0,0,1513,1513,0,1513,0,0,100,,true,excedent,certifie_sans_reserve,,Fonds de dotation avec activité équilibrée (55 432€ de produits et charges). Principale ressource : dons manuels (50 000€) et versements consomptibles (5 432€). Principale charge : aides financières (52 900€).,51300,327,0.15881,
750263287_31122023.pdf,750263287,2023-12-31,LA FABRIQUE DE L'INDUSTRIE,PARIS,0,1499801,-2945,7000,644999,762043,0,913972,7,54,71,9.0,false,ambigu,,,Résultat net positif (7k€) malgré déficit d'exploitation (-3k€) grâce aux produits financiers (13k€). Contributions volontaires en nature importantes (1037k€) non comptabilisées.,44163,310,0.13714,
783415110_31122023.pdf,783415110,2023-12-31,MAISON FAMILIALE RURALE DE VIGNEULLES-LÈS-HATTONCHÂTEL,VIGNEULLES LES HATTONCHATEL,0,2999947,146103,249487,5198123,790768,1110960,7074051,21,55,73,38.0,true,excedent,certifie_sans_reserve,,"Forte progression du résultat net (+96,9%) portée par l'augmentation des produits d'exploitation (+19,9%). Situation financière saine avec fonds propres élevés (73% du bilan) et indemnités de départ à la retraite provisionnées (39 380€).",50739,364,0.15768,
423203215_31122023.pdf,423203215,2023-12-31,ASSOCIATION ACTIVE,TOURS,0,930083,24645,14535,797341,284981,251632,1446826,51,68,55,31.0,true,excedent,certifie_sans_reserve,,Rénovation des locaux rue Saint François à La Riche en cours (750k€ d'immobilisations en cours). Deux nouvelles subventions d'investissement obtenues pour 178k€ en 2023.,33934,306,0.10639,
442213955_31122024.pdf,44221395500017,2024-12-31,UNE TERRE CULTURELLE,MARSEILLE,0,2038048,105902,30025,747648,961651,0,1858579,62,27,40,,true,excedent,certifie_sans_reserve,,Association célébrant 30 ans d'échanges interculturels. Forte augmentation des fonds dédiés (668k€) et des provisions pour charges (240k€). Subventions en hausse de 32%.,24812,312,0.07912,
343962189_31122024.pdf,343962189,2024-12-31,INSTITUT DU TRAVAIL SOCIAL PIERRE BOURDIEU,PAU,0,4110651,-3883,78014,2440973,1675609,0,3814279,62,76,64,6.26,true,ambigu,certifie_sans_reserve,,Déficit d'exploitation de -3 883 € compensé par produits financiers et exceptionnels. Forte dépendance aux subventions publiques (62%). CAC certifie sans réserve.,37080,314,0.11595,
420376923_31122022.pdf,420376923,2022-12-31,GROUPE CHIROPTERES DE PROVENCE,Saint-Etienne Les Orgues,0,1278324,-15719,7963,902717,505710,79509,2001986,25,47,45,,true,ambigu,certifie_sans_reserve,0.37,"Déficit d'exploitation de 15,7k€ compensé par résultat exceptionnel de 25,8k€. Forte dépendance aux subventions d'investissement (705k€) et fonds dédiés (337k€).",52332,326,0.16189,
532902582_31122023.pdf,532902582,2023-12-31,API ENTREPRISE,CHARLEVILLE-MEZIERES,0,3971537,72155,111711,735139,217367,407,1543531,39,62,48,,false,excedent,,,"Association en bonne santé financière avec un résultat net de 111 711€. Les produits d'exploitation ont augmenté de 13% par rapport à 2022, notamment grâce aux ventes de prestations de services.",7193,302,0.02611,
326923141_31122022.pdf,326923141,2021-12-31,Association pour la gestion du centre social du Moulin à Vent,Vénissieux,0,,,,,,,,,,,,true,,certifie_sans_reserve,,Document contient uniquement le rapport du commissaire aux comptes sans les états financiers détaillés (bilan et compte de résultat absents).,7193,276,0.02572,
775463771_31122022.pdf,775463771,2022-12-31,MFR DE FEROLLES,FEROLLES,0,1342052,88147,106369,1110702,395473,244812,1731338,56,65,64,17.01,true,excedent,certifie_sans_reserve,,Association MFR de Férolles en bonne santé financière avec un résultat net de 106 369 € et des fonds propres solides (64% du bilan). Forte dépendance aux subventions publiques (56% des produits) et masse salariale importante (65% des charges).,46518,335,0.14458,
414322289_31122021.pdf,414322289,2021-12-31,INITIATIVE NICE COTE D'AZUR,Nice,0,1017075,4210,12293,5908779,2176524,125118,7180123,68,48,82,10.0,true,excedent,certifie_sans_reserve,,Association de financement d'entrepreneurs (plateforme Initiative France) avec forte activité prêts : 146 prêts décaissés pour 908 500 € en 2021. Forte valorisation du bénévolat (115 541 € au titre de contributions volontaires en nature).,42805,332,0.1334,
891913527_31122022.pdf,891913527,2022-12-31,,,0,10127,-21378,-21378,,,,,0,0,,,false,deficit,,,"Forte baisse d'activité en 2022 : produits -95,3% (10 127€ vs 214 346€ en N-1), principalement due à l'effondrement des dons manuels (-97,5%) et absence de subventions (51 000€ en N-1). Passage d'un excédent de 1 340€ à un déficit de 21 378€.",3432,325,0.01517,
317255263_31122021.pdf,317255263,2021-12-31,P.E.P. COMPTES COMBINES - ECOLE PAESE NOVU 2 - François AMADEI,BASTIA,0,6446345,55033,128901,8500548,5793588,1114090,11752741,91,70,72,99.74,false,excedent,,0.83,"Association PEP 2B gérant 5 établissements médico-sociaux (CMPP, CAMSP, CDAV, SESSAD, CRA) et des centres de vacances. Résultat 2021 de 129k€ après 740k€ en 2020, impacté par COVID (chômage partiel 67k€) et fermetures administratives. Construction nouveau bâtiment 500m² Santa Reparata achevé 2022.",82992,396,0.25492,
775007123_30062023.pdf,775007123,2023-06-30,FEDERATION DEPARTEMENTALE DES CHASSEURS DU CHER,BOURGES,0,3662098,-217313,-139344,3960133,1061865,0,6579054,10,22,60,13.06,true,deficit,certifie_sans_reserve,,Déficit de 139 344€ lié notamment à une baisse de recettes après suspension d'apposition de bracelets sanglier en cours d'année. Subvention État de 355 793€ reçue pour plan de résilience (indemnisation dégâts grands gibiers).,46128,337,0.14344,
433779964_31122021.pdf,433779964,2021-12-31,INITIATIVE CENTRE MANCHE,SAINT LO,0,87949,16881,9782,695349,376839,120066,825902,24,55,84,1.0,false,excedent,,,Association de financement de créateurs d'entreprise par prêts d'honneur. Forte augmentation du résultat par rapport à 2020 (excédent de 9 782€ vs déficit de -28 774€). 42 prêts validés en 2021.,35507,317,0.11128,
775628522_31122023.pdf,776628232,2023-12-31,LA NOUVELLE FORGE,"Bâtiment Madrid Les Marchés de la Plaine 10, rue Louis Blanc 60160 MONTATAIRE",0,24680301,1620707,1573674,12465420,15073,1604316,28010657,50,47,44,,true,excedent,certifie_sans_reserve,,"Association bénéficiant d'importantes subventions INSEE de 12,5M€ et provenant de cotisations à hauteur de 7,7M€. Forte progression du résultat net (+4,3M€ en 2021 à 1,6M€ en 2023) témoignant d'une bonne maîtrise budgétaire.",65394,376,0.20182,
445043326_31122022.pdf,445043326,2022-12-31,Groupe Hospitalier Diaconesses Croix Saint Simon,Paris,0,153082950,-4751300,-5949306,18714022,1243384,43659841,93693951,3,62,20,1151.03,true,deficit,certifie_sans_reserve,,"Déficit de 5,9 M€ dû à des tensions RH ayant imposé 15-20% de fermeture de lits et des mesures salariales d'attractivité non financées. Forte dégradation par rapport à 2021 (-1,9 M€), avec tensions de trésorerie nécessitant un recours accru aux concours bancaires.",57066,363,0.17664,
783202468_31082022.pdf,783202468,2022-08-31,OGEC Vincent de Paul,Avignon,0,5311003,749896,603677,6345346,3568631,540390,8227799,78,54,77,,true,excedent,certifie_sans_reserve,,Association en bonne santé financière avec forte trésorerie (43% du bilan). Forte dépendance aux subventions publiques (78% des produits).,11912,295,0.04016,
318948288_31122021.pdf,318948288,2021-12-31,Centre Social et Culturel La Cigalette,Isle sur la Sorgues,0,475755,9834,10647,132557,175867,0,235852,92,75,56,12.0,true,excedent,certifie_sans_reserve,,"Certification sans réserve par CAC Valérie Lenoble. Impact COVID limité sur activité, valorisation bénévolat 157 105 €. Association financée à 93% par subventions publiques.",42061,315,0.13091,
780691895_31122022.pdf,780691895,2022-12-31,ASSOCIATION LES COMPAGNONS,,0,5697657,5718392,-20734,3420782,1803369,1405566,5877537,20,71,58,,false,deficit,,,"Résultat d'exploitation très positif (5,7M€) mais résultat net déficitaire (-21k€) du fait des charges financières. Forte concentration de trésorerie (1,8M€) et fonds propres solides (58% du bilan).",8766,313,0.03099,
820343879_31122023.pdf,820343879,2023-12-31,ASS UNION DES ASSOCATIONS EGRAINE,BORDEAUX,0,1159864,28712,32551,122673,325978,20883,777681,45,39,16,,false,excedent,,,Forte croissance de l'activité (+47% de produits) portée par les subventions européennes et les contributions financières. Les produits constatés d'avance ont fortement diminué de 925k€ à 381k€.,24455,309,0.078,
504942616_31122024.pdf,504942616,2024-12-31,APPRENTIS AUTEUIL OCEAN INDIEN,SAINTE-CLOTILDE,0,14593316,51653,37691,1836636,733862,0,7424689,66,58,25,139.3,true,excedent,certifie_sans_reserve,,Association en croissance avec l'ouverture du Campus Elie et de la Villa ados. Forte dépendance aux subventions publiques (66% des produits) avec un excédent de 38k€.,32361,317,0.10184,
534683602_31122020.pdf,534683602,2020-12-31,RESEAU PERINATAL DU VAL DE MARNE,Créteil,0,409051,6017,6229,67418,390553,0,443852,86,30,15,,true,excedent,certifie_sans_reserve,,Application du règlement ANC 2018-06 sur les fonds dédiés. Fonds dédiés de 173 924€ (incluant 106 079€ de plus de 2 ans) comptabilisés suite à subventions CPOM non consommées.,32534,329,0.10254,
326923141_31122024.pdf,326923141,2024-12-31,Association pour la Gestion du Centre Social du Moulin à Vent,Vénissieux,0,1036767,-9873,6329,293910,391456,0,567713,82,77,52,18.13,true,ambigu,certifie_sans_reserve,0.665,Déficit d'exploitation de -9 873€ compensé par un résultat financier de +7 187€ et un résultat exceptionnel de +10 161€. Forte hausse de la masse salariale (+76 414€) liée à la nouvelle grille conventionnelle et aux primes.,33965,344,0.10706,
775664717_31122023.pdf,775664717,2023-12-31,Ligue Nationale contre le Cancer,Paris,0,155746373,11972920,17344029,226846007,232029218,3366601,368470848,3,23,62,503,true,excedent,certifie_sans_reserve,,"Comptes combinés de 104 entités (siège + 103 comités). Ressources de générosité du public : 141,9 M€. Fort excédent lié aux produits financiers (hausse des taux) et produits de legs (74,6 M€).",190636,329,0.57684,
513163261_31122022.pdf,513163261,2022-12-31,Fondation au Cœur de la Famille,,0,1301341,-178753,-177735,541303,2230193,0,2230193,100,0,24,,false,deficit,,,"Fondation d'entreprise OCIRP renouvelée jusqu'en 2023. Dotation initiale de 6,5M€ versée en 2019, consommée progressivement (1,3M€ en 2022). Déficit de 177 735€ en 2022 après excédent de 52 807€ en 2021.",13317,337,0.04501,
440793115_31122023.pdf,440793115,2023-12-31,ASSOCIATION GERONTOLOGIQUE VALLÉE DE MONTMORENCY - RIVES DE SEINE,SOISY SOUS MONTMORENCY,0,1668770,71174,108653,1053083,2894258,0,2963621,83,69,36,,true,excedent,certifie_sans_reserve,,Association gérontologique coordonnant les soins à domicile. Forte dépendance aux subventions publiques (83% des produits). Situation financière saine avec excédent de 108 653€.,33934,325,0.10668,
398041442_31122022.pdf,398041442,2022-12-31,A.P.A.J.H du Val d'Oise,TAVERNY,0,61880836,459856,803964,2483926,16533852,6464476,58740935,76,77,4,753.63,true,excedent,certifie_sans_reserve,,"Contrôle URSSAF a conduit à un redressement de 130k€. Association a porté plainte contre X pour abus de bien social et détournement de fonds publics suite à détection de 0,6M€ de fraude au CSE, avec audience fixée en mars 2024.",48091,343,0.14942,
753758580_31122021.pdf,753758580,2021-12-31,ASSOCIATION DU CHANTIER STAINOIS D'INSERTION,ETAIN,0,657874,45187,48322,270112,312453,0,388220,68,77,70,19,true,excedent,certifie_sans_reserve,0.87,"Association d'insertion avec situation financière très solide (70% de fonds propres, trésorerie de 312k€). Subventions publiques de 447k€ (État 391k€, collectivités 56k€) représentant 68% des produits.",29215,333,0.09264,
782689806_31122022.pdf,782689806,2022-12-31,Centre Social et Culturel La Grande Bastide,Aix-en-Provence,0,626962,-22738,-12239,111539,103878,0,240045,44,69,46,,true,deficit,certifie_sans_reserve,,Association en déficit de 12 239€ malgré subventions d'investissement de 4 493€. Forte dépendance aux cotisations (10 139€) et ventes de prestations de service (286 020€). Masse salariale représente 69% des charges d'exploitation.,26069,331,0.08317,
512575127_31082023.pdf,512575127,2023-08-31,Alliance pour l'Education - United Way,Puteaux,0,2238052,101333,101692,397758,432071,0,902730,14,41,44,16.2,true,excedent,certifie_sans_reserve,,Retour à l'excédent de 102 K€ après un déficit de 217 K€ en 2022. Dépréciation importante sur créances (120 K€) liée à l'incertitude sur les subventions FSE et régionales.,77381,322,0.23697,
784537045_31122022.pdf,784537045,2022-12-31,RELAIS ACCUEIL,PARIS,0,3034756,88873,-29699,1393500,728466,33636,2174042,7,25,64,,true,ambigu,certifie_sans_reserve,,"Résultat net déficitaire malgré excédent d'exploitation, dû à des charges exceptionnelles importantes (181k€) incluant régularisations d'encaissements 2021 (113k€). Bail emphytéotique de 55 ans sur les locaux signé en 2004.",31547,329,0.09958,
332304583_31122024.pdf,332304583,2024-12-31,BRETAGNE COMMERCE INTERNATIONAL,Cesson-Sévigné,0,6212816,154380,190272,1071065,1180977,0,2878180,58,32,37,24.0,true,excedent,certifie_sans_reserve,0.68,Association d'accompagnement des entreprises bretonnes à l'international. Forte dépendance aux subventions publiques (58% des produits) avec concentration importante sur le Conseil Régional de Bretagne.,35507,320,0.11132,
783439201_31122022.pdf,783439201,2022-12-31,Association Départementale des Francas des Vosges,Epinal,0,595672,-10293,2526,635962,371839,94673,914790,38,55,70,9.83,true,ambigu,certifie_sans_reserve,0.36,Résultat net positif grâce à un résultat exceptionnel de 12 129€ qui compense un déficit d'exploitation de -10 293€. Nouvelle gestion d'accueil périscolaire à Arches depuis septembre 2022.,34968,328,0.10982,
831165238_31122022.pdf,831165238,2022-12-31,FONDS L'ENVOL,MONS EN BAROEUL,0,32130,175,0,152190,153396,0,161362,0,0,94,,true,excedent,certifie_sans_reserve,,"Fonds de dotation consomptible sans salarié, financé par dons privés (31 955€ en 2022). Trésorerie très élevée (95% du bilan) avec fonds propres solides.",22923,311,0.07343,
775634355_31122022.pdf,775634355,2022-12-31,ADAPEI 63,CLERMONT FERRAND,0,81847637,2080940,-1941443,25470371,5565207,21390173,78889851,76,59,32,,true,ambigu,certifie_sans_reserve,,"Résultat d'exploitation positif 2,08 M€ mais déficit net 1,94 M€ du fait de 2,58 M€ de contributions volontaires en nature (bénévolat). Forte augmentation de la provision congés payés (+865 K€) liée aux mesures de revalorisation salariales.",54383,344,0.16831,
398041442_31122021.pdf,398041442,2021-12-31,A.P.A.J.H du Val d'Oise,TAVERNY,0,58593509,2074387,3016148,33109749,30511378,7267295,56336961,85,68,59,,true,excedent,certifie_sans_reserve,0.35,"Association gérant des établissements médico-sociaux. Résultat net consolidé de 3,0 M€ dont 2,1 M€ pour les activités sous gestion contrôlée. Très forte trésorerie (30,5 M€). Provisions pour litiges de 730 k€.",68383,348,0.21037,
332111541_31122022.pdf,332111541,2022-12-31,Association France Parkinson,Paris,0,5816198,179816,177837,4076125,3639221,0,13660082,9,19,30,,true,excedent,certifie_sans_reserve,,"Association reconnue d'utilité publique dédiée à la maladie de Parkinson. Ressources principalement issues de la générosité du public (dons, legs) pour 86% des produits. Forte proportion de contributions volontaires en nature (3,1 M€) correspondant au bénévolat. Situation financière saine avec 3,6 M€ de trésorerie.",62278,350,0.19208,
314592098_31122024.pdf,314592098,2024-12-31,Office Municipal de la Culture,Maisons-Alfort,0,2182870,73431,85988,1221964,1233087,0,1587235,90,70,77,35.0,true,excedent,certifie_sans_reserve,0.775,"Association fortement dépendante de la subvention municipale (77,6% des subventions). Situation financière saine avec trésorerie abondante et absence de dettes financières.",50357,308,0.15569,
782253108_31122023.pdf,782253108,2023-12-31,FJT PAYS BASQUE,BAYONNE,0,1947290,50145,50145,919035,850514,400682,1892928,36,39,49,13,true,excedent,certifie_sans_reserve,0.42,"Association gérant un foyer de jeunes travailleurs avec acquisition foncière d'un immeuble de 660 k€ en 2023, financée par emprunt. Situation financière saine avec trésorerie élevée.",79551,315,0.24338,
338780059_31122021.pdf,338780059,2021-12-31,CENTRE DEPARTEMENTAL DE LA PROMOTION DU CINEMA,ANNECY,0,784760,44101,40688,185749,527971,0,629957,52,18,29,5.29,true,excedent,certifie_sans_reserve,0.186,"Activité encore impactée par la crise COVID-19 avec fermeture administrative des cinémas jusqu'au 19 mai 2021. Perception de fonds de solidarité État pour 75 957€ et autres aides COVID (fonds transversal CNC, compensation).",45995,333,0.14298,
513983866_31122021.pdf,51389386600015,2021-12-31,Association Projet pour la Conservation des Grands Singes,Paris,0,179672,38091,34940,282457,299086,0,526859,80,2,54,23.0,true,excedent,certifie_sans_reserve,0.43,Association de conservation des grands singes avec activités en France et Ouganda. Forte dépendance aux subventions publiques (80% des produits) notamment FFEM/MNHN et Prince Albert II Foundation.,29215,315,0.09237,
311865513_31122023.pdf,311865513,2023-12-31,OBSERVATOIRE REGIONAL DE LA SANTE DE BRETAGNE,RENNES,0,709122,9369,4042,328719,438809,0,584065,60,69,56,8.0,true,excedent,certifie_sans_reserve,,Association certifiée sans réserve par le CAC. Exonération fiscale obtenue en août 2023. Capacité d'autofinancement négative de -33 245 euros.,29215,306,0.09224,
340183037_31122022.pdf,340183037,2022-12-31,"ASSOCIATION ""AMI"" Centra",,0,3340233,-45546,11933,821033,412373,65467,1215341,71,85,68,158.0,false,ambigu,,0.85,"Association d'insertion par l'activité économique (IAE) avec déficit d'exploitation de 45k€ compensé par produits exceptionnels (subventions d'équipement virées 56k€). Forte dépendance aux subventions d'exploitation (72% des produits), notamment subvention CDDI de 2M€. Effectif en forte hausse (158 ETP contre 89 en 2021).",92478,357,0.28279,
538055781_31122020.pdf,538055781,2020-12-31,FEDERATION NATIONALE CAMI,NEUILLY-SUR-SEINE,0,1852680,117521,117756,289082,1566067,310000,1990270,18,80,15,20.5,false,excedent,,,"Forte hausse du résultat en 2020 (+250k€). Impact COVID-19: accès hôpitaux interdit en confinement, recours au chômage partiel (4,9k€ net), reports d'actions générant 945k€ de produits constatés d'avance. PGE de 310k€ obtenu.",43390,347,0.13538,
802555839_31122021.pdf,802555839,2021-12-31,Maison Intercommunale de l'Insertion et de l'Emploi du Val Maubée,TORCY,0,1882760,-439,16941,435011,424101,0,997648,47,68,44,,true,ambigu,certifie_sans_reserve,0.21,Déficit d'exploitation de 439€ mais résultat net positif de 16 941€ grâce à des produits exceptionnels (21 288€). Fusion avec l'association IINO 77 en cours d'exercice par voie d'absorption avec passif net transféré de 63 751€.,43372,350,0.13537,
783829047_31082022.pdf,78382904700019,2022-08-31,Association OGEC SAINT MICHEL,SOLESMES,0,2745557,-19178,-31474,3562321,1802601,2274302,6640568,35,43,54,,false,deficit,,,"Établissement d'enseignement privé catholique (code APE 8532Z). Déficit d'exploitation de 19k€ et résultat net négatif de 31k€. Bonne structure financière avec 54% de fonds propres et trésorerie importante (1,8M€).",79707,330,0.24407,
799676119_31122023.pdf,50756986100028,2023-12-31,DK PULSE,CAPPELLE-LA-GRANDE,0,651486,-17740,4491,143699,150468,11395,373332,58,74,38,12.37,true,ambigu,certifie_sans_reserve,,Déficit d'exploitation de -17 740€ compensé par produits financiers et exceptionnels. Association bénéficie d'une mise à disposition gratuite de locaux valorisée à 16 800€.,37080,313,0.11594,
539866178_31122023.pdf,539866178,2023-12-31,Union Régionale des Professionnels de Santé des Chirurgiens-Dentistes D'île de France,Paris,0,1147927,387969,390461,7369541,2480227,0,8739847,95,27,84,1.0,true,excedent,certifie_sans_reserve,,"Forte hausse des subventions (+13,7%) notamment ACOSS. Litige favorable avec RHAPSOD'IF. Changement de direction générale (licenciement pour faute grave de M. RAGENARD).",26069,329,0.08314,
783829047_31122024.pdf,783829047,2024-08-31,OGEC SAINT MICHEL,,0,2946665,-311334,-304306,3085489,1362689,1879312,5511174,34,33,56,,false,deficit,,,"Déficit d'exploitation de -311 334€ et déficit net de -304 306€. Les fonds propres restent importants (3,1M€) mais en baisse de 309k€ sur l'exercice.",18204,300,0.05911,
380307249_31122020.pdf,380307249,2020-12-31,ASSOCIATION ATRE,ALENCON,0,1313248,36667,58131,357407,332629,231878,828616,56,70,43,,true,excedent,certifie_sans_reserve,,Association en excédent de 58 131€. Forte dépendance aux subventions d'exploitation (733 821€) avec un résultat d'exploitation positif mais modeste. Trésorerie solide à 332 629€.,19777,310,0.06398,
419874573_31122022.pdf,419874573,2022-12-31,Association PROSES,Montreuil,0,2409631,269311,177946,892891,1253120,759,1882900,33,43,47,,false,excedent,,,Association de réduction des risques sanitaires liés aux drogues. Financement ARS important (1 287 847 €) enregistré en dotation. Forte trésorerie disponible.,49664,292,0.15337,
778298265_31122023.pdf,778298265,2023-12-31,EN.FA.SA,BESANCON,0,1021138,-30517,-21180,582912,516384,0,1162169,4,69,50,16.0,true,deficit,certifie_sans_reserve,,"Association gérant un hôpital de jour psychiatrique et une maison d'hébergement. Déficit de 21 180 € en 2023 après excédent de 47 840 € en 2022, dû notamment au déficit de la Maison des Champs.",19777,321,0.06415,
429626237_31122024.pdf,429626237,2024-12-31,AGENCE LOCALE DE L'ENERGIE ET DU CLIMAT DE LA METROPOLE DE LYON,VILLEURBANNE,0,2868160,23687,71383,856441,796373,234432,1494626,85,68,57,,true,excedent,certifie_sans_reserve,,Association financée à 85% par subventions publiques (2 444 585€). Situation financière saine avec 57% de fonds propres et bonne trésorerie (796k€).,30031,323,0.09494,
530878537_31122022.pdf,530878537,2022-12-31,FONDS DOTATION RADIO COURTOISIE,PARIS,0,3421,-3398,23,1422286,829032,0,1433190,0,0,99,,false,ambigu,,,"Fonds de dotation principalement constitué de participations financières (604k€). Très faibles produits d'exploitation (190€), revenus provenant des créances sur participations (3421€). Déficit d'exploitation mais excédent net grâce aux produits financiers.",41799,316,0.13014,
