siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id,nom_officiel,nature_juridique,tranche_effectif,activite_principale,categorie,etat,rna
424040863,ASSOCIATION PARENT ELEVES ENSEIGNE PUBLIC PORT (APEEP),Le Port (Réunion),97420,974,2024-07-28,2024-07-04,Autre jugement prononçant,Jugement prononçant,A202401453245,ASS PARENTS ELEVES ENSEIGNE PUBLIC PORT (APEEP),9220,01,94.99Z,PME,A,W9R1001149
801663964,ASSOCIATION MEDIA PLUS SIGN,,,94,2026-01-30,,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600203517,ASSOCIATION MEDIA PLUS SIGN,9220,NN,85.59A,PME,A,W082000737
508769874,ARCA (ASSOCIATION DE RECHERCHE EN CRIMINOLOGIE APPLIQUEE),JOUE-LES-TOURS,37300,37,2026-01-28,2026-01-08,Autre jugement et ordonnance,Extrait de jugement,A202600181445,ARCA (ARCA),9220,11,85.59A,PME,A,W372009240
923443378,ASSOCIATION LA PORTE BLEUE,Bordeaux,33000,33,2026-01-27,2025-11-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600175423,LA PORTE BLEUE,9220,01,90.01Z,PME,A,W332033228
327756300,FAMILLES RURALES ASSOCIATION DE RUILLE SUR LOIR,Loir en vallée,72340,72,2025-12-14,2025-12-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502402779,ASSOCIATION FAMILIALE,9220,02,94.99Z,PME,A,
385314646,ASSOCIATION HYERES ORIENTATION DITE ASSHOR,La Valette-du-Var,83160,83,2024-11-02,2024-10-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402132629,HYERES ORIENTATION,9220,01,85.59A,PME,A,W832000680
921710455,ASSOCIATION LA GROSSE CLOCHE,Bordeaux,33000,33,2026-01-25,2025-11-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600162632,LA GROSSE CLOCHE,9220,NN,90.01Z,,A,W332032648
803492693,ASSOCIATION BAS GROUP FORMATIONS,CERGY,95000,95,2026-01-25,2026-01-20,Autre jugement et ordonnance,Extrait de jugement,A202600163142,BAS GROUP FORMATIONS (BAS GROUP),9220,01,85.32Z,PME,A,W953005579
900604810,ASSOCIATION L’ABATT’MOBILE - L’ABATTOIR NORMAND A LA FERME,Coutances,50200,50,2026-01-23,2025-11-28,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202600152791,L'ABATT'MOBILE - L'ABATTOIR NORMAND A LA FERME,9220,NN,10.11Z,PME,A,W503005867
510064744,ASSOCIATION RESTAURANT FDB,CAUDAN,56850,56,2026-01-23,2025-03-31,Autre jugement et ordonnance,Extrait de jugement,A202600152888,ASSOCIATION RESTAURANT FDB,9220,02,56.29A,PME,A,W561000044
775662885,ASSOCIATION COMITE D'ETUDES ET D'INFORMATIONS PEDAGOGIQUES DE L'EDUCATION PHYSIQUE ET DU SPORT (CEIPEPES),Paris,75012,75,2025-06-05,2025-05-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501074595,COMITE ETUD INFORM PEDAGOGIQUE,9220,03,94.99Z,PME,A,W751022472
804230696,ASSOCIATION D'INSERTION DE SOLIDARITÉ ET DE FORMATION,PETIT-CANAL,97131,971,2026-01-22,2026-01-19,Autre jugement et ordonnance,Extrait de jugement,A202600143355,ASSOCIATION D INSERTION DE SOLIDARITE ET DE FORMATION,9220,NN,88.99B,PME,A,W9G2000522
847608700,ASSOCIATION CENTRE DE SANTE MEDICO DENTAIRE DES ETATS (C.S.M.D.E),Lyon,69008,75,2024-11-30,2024-11-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402322943,CENTRE DE SANTE MEDICO DENTAIRE DES ETATS (C.S.M.D.E.) (CSMDE),9220,12,86.23Z,PME,A,W691099473
822018511,ASSOCIATION SEVIGNE,RENNES,35000,35,2026-01-21,2026-01-19,Autre jugement et ordonnance,Extrait de jugement,A202600132931,ASSOCIATION SEVIGNE,9220,NN,85.59B,PME,A,W353014814
432308161,ASSOCIATION COORDINATION POUR PROMOUVOIR COMPETENCE ET VOLONTARIAT CPCV-EST,Strasbourg,67100,67,2026-01-18,2025-11-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600112212,COORDINATION POUR PROMOUVOIR COMPETENCE ET VOLONTARIAT (CPCV-EST),9260,NN,85.59A,,C,
538356312,ASSOCIATION SOCIALE DE COUVERTURE DENTAIRE UNIVERSELLE,Nice,06300,06,2024-05-26,2015-10-29,Dépôt de l'état des créances,Avis de dépôt,A202401001375,ASSOCIATION SOCIALE COUVERTURE DENTAIRE UNIVERSELLE (ASCDU),9220,NN,94.99Z,PME,A,W062005384
394413462,ASSOCIATION PRESENCE,Nice,06000,06,2026-01-18,2025-11-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600111893,ASSOCIATION PRESENCE,9220,NN,88.10A,PME,A,
899333470,ASSOCIATION DENTALLIANCE VAUGIRARD,Paris,75015,75,2024-11-27,2024-11-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402294227,ASSOCIATION DENTALLIANCE VAUGIRARD (A.D.V.),9220,03,86.23Z,PME,A,W751260873
877721415,L’Association CENTRE DE SANTE NICE LIBERATION,Nice,06000,06,2026-01-16,2025-11-24,Autre jugement prononçant,Jugement prononçant,A202600102242,ASSOCIATION CENTRE DE SANTE NICE LIBERATION (A.C.S.N.L.),9220,11,86.23Z,PME,A,W062015996
883647414,Association CENTRE DE SANTE NICE SOLA,Nice,06000,06,2026-01-16,2025-11-24,Autre jugement prononçant,Jugement prononçant,A202600102241,ASSOCIATION CENTRE DE SANTE NICE SOLA (A.C.S.N.S.),9220,12,86.23Z,PME,A,W062016396
481941698,ASSOCIATION L’OBSERVATOIRE FEMININ,Les Abymes,97139,971,2026-01-16,2025-11-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600103596,L OBSERVATOIRE FEMININ,9220,00,94.99Z,PME,A,W9G2011542
512443540,Association SPORT NATURE DEVELOPPEMENT,Sospel,06380,06,2026-01-16,2025-11-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600102238,ASSOCIATION SPORT NATURE DEVELOPPEMENT,9220,NN,93.19Z,,A,W062020055
479647547,ASSOCIATION D’INSERTION ET DE SOLIDARITÉ - ADIS,Petit-Canal,97131,971,2024-02-09,2024-01-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400284022,ADIS,9220,00,88.99B,PME,A,W9G2009222
839226057,Association PHENIX PRODUCTIONS,Nice,06000,06,2026-01-16,2025-11-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600102249,PHENIX PRODUCTIONS (THEATRE ATHENA),9220,01,90.01Z,PME,A,W062011357
409908704,ASSOCIATION POUR LE DEVELOPPEMENT DE LA NEUROPSYCHOLOGIE APPLIQUEE,BESANCON,25000,25,2026-01-14,2026-01-06,Autre jugement et ordonnance,Extrait de jugement,A202600082862,ASS DEVELO NEURO PSYCHOLOGIE APPLIQUEE (ADNA),9220,12,72.19Z,PME,A,W251002458
524819646,AFRICA FUTURE ASSOCIATION INTERNATIONAL HUMANITAIRE ET CULTURELLE,Le Bourget,93350,93,2025-04-22,2025-03-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500796673,AFRICA FUTURE ASSOCIATION INTERNATIONALE,9220,NN,94.99Z,,A,W941006102
425064284,ASSOCIATION LES ATELIERS DU DEFI,Chambéry,73000,73,2024-06-18,2024-05-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401163189,LES ATELIERS DE DEFI,9220,11,94.99Z,PME,A,W732001229
812973956,L‘ASSOCIATION MARTINIQUE FORME ET FITNESS,Fort-de-France,97200,972,2025-08-16,2025-06-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501562410,MARTINIQUE FORME ET FITNESS,9220,NN,93.12Z,PME,A,W9M1006388
889583191,Association CLUB NETWORK,Clermont-Ferrand,63000,63,2026-01-11,2025-11-26,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202600061457,CLUB NETWORK,9220,01,94.99Z,PME,A,W632013420
908567613,Association LEVEL ALTITUDE,Nantes,44000,44,2026-01-11,2025-10-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600061402,LEVEL ALTITUDE,9220,NN,90.01Z,,A,W442026641
752766808,ASSOCIATION LE COLLECTIF T’CAP,Saint-Herblain,44800,44,2025-02-21,2024-11-26,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500372499,LE COLLECTIF T'CAP,9220,03,94.99Z,PME,A,W442010787
391753779,L’ASSOCIATION UNION REGIONALE DES STRUCTURES D’INSERTION PAR L’ACTIVITE ECONOMIQUE DE MARTINIQUE - URSIAE,Saint-Joseph,97212,972,2024-06-20,2024-04-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401182854,UNION REGIONALE DES STRUCTURES D INSERTION PAR L ACTIVITE ECONOMIQUE (URSIAE),9220,03,94.99Z,PME,A,W9M1001425
504254376,ASSOCIATION FRANCE VICTIMS 45 - AVL,Orléans,45000,45,2025-01-15,2024-12-12,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202500101371,FRANCE VICTIMES 45 - A.V.L. (FV45- A.V.L.),9220,11,88.99B,PME,A,W452004459
538077330,ASSOCIATION A2MAINS SERVICES GRESIVAUDAN,Crolles,38920,38,2025-01-30,2025-01-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500212339,A 2 MAINS SERVICES GRESIVAUDAN,9220,11,88.10A,PME,A,W381011096
884451535,ASSOCIATION DENTAIRE DE SAINT MANDE,Saint-Mandé,94160,94,2026-01-09,2025-11-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600052053,ASSOCIATION DENTAIRE DE SAINT MANDE (DENTELAM),9220,11,86.23Z,PME,A,W771019215
821727435,ASSOCIATION EP PROD.,Paris,75005,75,2023-04-14,2023-03-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300742359,EP PROD.,9220,00,90.01Z,PME,A,W784005077
794134791,ASSOCIATION FR 45 - SOLICOEUR,Orléans,45100,45,2025-07-11,2025-05-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501322663,FR 45-SOLICOEUR,9220,01,94.99Z,PME,A,W452011866
775530769,ASSOCIATION FOOTBALL CLUB OLYMPIQUE DE SAINT JEAN DE LA RUELLE,Saint-Jean-de-la-Ruelle,45140,45,2023-05-05,2023-04-14,Autre jugement et ordonnance,Extrait de jugement,A202300881014,FOOT CLUB OLYM ST JEAN DE LA RUELLE,9220,00,93.12Z,PME,A,W452001252
304154800,Association MONESTIER,Paris,75013,75,2025-08-10,2025-07-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501524099,MONESTIER,9220,12,87.30A,PME,A,W784004915
923217640,ASSOCIATION POLE BIEN ETRE SAINT LO,Saint-Lô,50000,50,2026-01-07,2025-11-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600031671,POLE BIEN-ETRE SAINT-LO,9220,NN,96.09Z,,A,W504003500
811697630,ASSOCIATION BLEU BLANC ZEBRE,Paris,75012,75,2025-02-19,2025-02-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500351427,BLEU BLANC ZEBRE,9220,03,94.99Z,PME,A,W751223325
794648287,Association AGENCE NATIONALE POUR LA FORMATION VERS L'EMPLOI (ANAFE),Paris,75009,75,2025-10-26,2025-10-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A20250206977,AGENCE NATIONALE POUR LA FORMATION VERS L'EMPLOI ((ANAFE)),9220,NN,85.59A,,A,W751214053
911949501,ASSOCIATION DE L’AUBERGE DE D’ARTAGNAN,Lupiac,32290,32,2025-09-05,2025-07-31,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501701803,ASSOCIATION DE L'AUBERGE DE D'ARTAGNAN,9220,NN,94.99Z,,A,W321006820
384175121,ASSOCIATION IDé,Valentigney,25700,90,2024-12-10,2024-10-01,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402383485,ASSOC ENTREP INSERT DEVELLOP EMPLOI,9220,12,94.99Z,PME,A,W252000816
844855387,R & BR ASSOCIATION,Versailles,78000,78,2025-12-30,2025-12-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502502727,R & BR ASSOCIATION (R&BR ASSOCIATION),5499,NN,70.22Z,PME,A,
812833432,ASSOCIATION DES JEUNES CINEASTES INDEPENDANTS,Paris,75018,75,2024-07-17,2024-06-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401371057,ASSOCIATION DES JEUNES CINEASTES INDEPENDANTS,9220,NN,59.11A,PME,A,W751230044
393563119,ASSOCIATION LES ENFANTS TERRIBLES,Paris,75020,75,2024-11-28,2024-09-19,Dépôt de l'état des créances,Avis de dépôt,A202402302839,LES ENFANTS TERRIBLES,9220,NN,90.01Z,PME,A,W751118971
802794362,ASSOCIATION HDC JUMP,Paris,75007,75,2024-07-16,2024-06-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401363408,HDC JUMP,9220,01,93.19Z,PME,A,W751223270
889196507,Association DENTALLIANCE,Paris,75015,75,2025-12-26,2025-12-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502482867,ASSOCIATION DENTALLIANCE (A.D.A.),9220,03,86.23Z,PME,A,W751258025
392632055,Association COMITE NATIONAL POUR DEVELOPPEMENT DU BOIS - Sigle : CNDB,,,75,2025-12-26,2025-12-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502482866,COMITE NATIONAL POUR DEVELOPPENT DU BOIS (CNDB),9220,03,94.11Z,PME,A,W751088987
422979005,ASSOCIATION WOODSTOWER,Lyon,69007,69,2024-10-10,2024-09-24,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202401972424,WOODSTOWER,9220,02,90.01Z,PME,A,W691057013
808750764,ASSOCIATION POUR L’ENSEIGNEMENT DU NUMERIQUE,Agen,47000,47,2023-04-16,2023-03-30,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300752228,ASSOCIATION POUR L'ENSEIGNEMENT DU NUMERIQUE (AEN),9220,00,85.42Z,PME,A,W471002792
424979060,Association AGENCE POUR LE DEVELOPPEMENT ET LA PROMOTION DE L’ECONOMIE SOLIDAIRE EN MIDI-PYRENEES (ADEPES),Toulouse,31300,31,2024-10-16,2024-09-30,Autre jugement et ordonnance,Extrait de jugement,A202402012825,AGENCE DE DEVELOPPEMENT ET DE PROMOTION DE L ECONOMIE SOLIDAIRE (ADEPES),9220,02,88.99B,PME,A,W313001911
414807438,Association SPECTAMBUL,Colombiers,31770,31,2025-12-23,2025-10-31,Dépôt de l'état des créances,Avis de dépôt,A202502465473,ASSOCIATION SPECTAMBUL,9220,02,94.99Z,PME,A,W313001681
852522150,ASSOCIATION ZETETIQUE,ST LEU,97424,974,2025-12-23,2025-11-18,Autre jugement et ordonnance,Extrait de jugement,A202502466223,ASSOCIATION ZETETIQUE,9220,03,85.59A,PME,A,W9R2009202
804532117,ASSOCIATION CLES DE VIE,Oeyreluy,40180,40,2024-12-04,2024-11-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402343789,COLLECTIF LIBRE D'EDUCATION SOLIDAIRE DURABLE ET VIVANTE POUR L'INDIVIDU ET L'ENFANT (CLES DE VIE) (CLES DE VIE),9220,02,85.20Z,PME,A,W401005076
509081436,ASSOCIATION LES CHAIS DE BAGATELLE,Paris,75015,75,2025-12-21,2025-11-17,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202502453109,LES CHAIS DE BAGATELLE,9220,NN,82.30Z,PME,A,
778214023,ASSOCIATION FEDOSAD,Dijon,21000,21,2023-12-20,2023-11-10,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202302453162,FEDERATION DES ETABLISSEMENTS DACCUEIL ET ORGANISATIONS DE SERVICES A DOMICILE (FEDSAD),9220,01,88.10A,ETI,A,W212002840
489292326,Association BUREAU LUBAVITCH EUROPEEN,Paris,75003,75,2025-12-21,2025-12-04,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502453044,BUREAU LUBAVITCH EUROPEEN (ASSOCIATION),9220,NN,58.11Z,PME,A,
323299883,ASSOCIATION FORMA AIDE REINSERT,Paris,75014,75,2025-04-16,2025-03-31,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500751365,ASS FORMA AIDE REINSERT (FAIRE),9220,21,88.99B,PME,A,W751056292
332854991,ASSOCIATION MUNITIQUE,Toulon,83000,83,2025-12-19,2025-11-06,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202502443983,MUNITIQUE-FORMATION ET MULTIMEDIA,9220,02,85.59A,PME,A,W832007702
838657237,ASSOCIATION SEHOR L’UNIVERS MUSICAL,Maxéville,54320,54,2023-06-16,2023-06-01,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301153128,SEHOR L'UNIVERS MUSICAL,9220,00,94.99Z,PME,A,W543010352
841628597,association CYBERECRIVAIN PUBLIC,Paris,75019,75,2025-12-18,2025-12-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502433410,CYBER ECRIVAIN PUBLIC,9220,NN,88.99B,PME,C,W751244405
750873283,ASSOCIATION CAMEL - COLLECTIF POUR L’AMELIORATION ENERGETIQUE DU LOGEMENT,Maxéville,54320,54,2024-11-08,2024-10-21,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402172782,ASSOCIATION CAMEL,9220,11,71.12B,PME,A,W881003488
781514054,ASSOCIATION DES USAGERS DU CENTRE SOCIAL ET CULTUREL DE LA PLAINE D’OZON,Châtellerault,86100,86,2023-10-06,2023-09-18,Jugement de conversion en liquidation judiciaire de la procédure de sauvegarde,Jugement prononçant,A202301932739,CENTRE SOCIAL CULTUREL D OZON,9220,00,94.99Z,PME,A,W861002817
534549845,ASSOCIATION FRIPOUILLES EN HERBE,Peschadoires,63920,63,2025-05-04,2025-03-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500864994,FRIPOUILLES EN HERBE,9220,03,88.91A,PME,A,W635000569
477593099,ASSOCIATION THE ETHIOPAN WORLD FEDERATION INCORPORATED YEMIKELAKEL LOCAL DE MARTINIQUE CHATRE N° 7,Fort-de-France,97200,972,2025-12-17,2025-09-23,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502421678,THE ETHIOPIAN WORLD FEDERATION INCORPORATED YEMIKELAKEL LOCAL DE MARTINIQUE CHARTRE N° 7,9220,11,94.99Z,PME,A,W9M2000021
423974518,ASSOCIATION AVENIR FORMATION CONSEIL ASSISTANCE,Fort-de-France,97200,972,2025-12-17,2025-10-22,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502421677,AVENIR FORMATION CONSEIL ASSISTANCE (AFCA),9220,02,85.59A,PME,A,W9M1004242
511888059,ASSOCIATION ENTRE 2,Mesnils-sur-Iton,27700,27,2023-08-18,2023-07-28,Autre jugement et ordonnance,Extrait de jugement,A202301581918,ASSOCIATION ENTRE2,9220,03,87.90A,PME,A,
379728835,Association UNION SPORTIVE BASKET DAMIGNY ALENCON 61,Alençon,61000,61,2025-12-16,2025-11-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502415045,UNION SPORTIVE BASKET DAMIGNY ALENCON 61 (USBDA61),9220,12,93.12Z,PME,A,W611000376
400125670,Association Laissez les Fers,Orange,84100,84,2025-12-14,2025-11-26,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202502403028,ASSOCIATION LAISSEZ LES FERS,9220,12,96.01A,PME,A,W842000614
808814669,Association de défense des amis d'Elvire - Sigle: ADAEL,Paris,75013,75,2025-12-12,2025-11-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502393182,ASSOCIATION DE DEFENSE DES AMIS D'ELVIRE (ADAEL),9220,11,86.23Z,PME,A,W751226981
800183808,"DUPLESSIS, SA de droit luxembourgeois IDCL, Association CHATEAUX EN VIE","Paris, Saint-Benin-d'Azy","75008, 58270",75,2025-12-12,2025-11-26,Jugement d'extension de liquidation judiciaire,Jugement d'ouverture,A202502393186,DUPLESSIS (DUPLESSIS),5499,NN,93.29Z,PME,A,
520791039,Association TEAM PHARMA,Paris,75016,75,2025-12-11,2025-11-25,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502383059,TEAM PHARMA,9223,11,78.30Z,PME,A,W923000609
798478848,ASSOCIATION MAJAZ’L,Saint-Agnan,58230,58,2025-12-11,2025-11-06,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502382905,MAJAZ'L,9220,NN,93.29Z,,A,W253001153
778747774,ASSOCIATION SOCIETE HIPPIQUE URBAINE D’ECKWERSHEIM,Eckwersheim,67550,67,2025-12-11,2025-10-13,Jugement de plan de redressement,Extrait de jugement,A202502383033,SOCIETE HIPPIQUE URBAINE,9260,11,85.51Z,PME,A,
334667540,ASSOCIATION OGEC SAINT CLEMENT,Cudos,33430,33,2024-02-27,2024-02-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400402793,COLLEGE PRIVE SAINT CLEMENT,9220,NN,85.31Z,PME,A,
317032118,L’ASSOCIATION MARTINIQUAISE PAUL GAUGUIN,Le Morne-Vert,97221,972,2025-12-10,2025-10-22,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502371568,ASS MARTINIQUAISE  PAUL GAUGUIN,9220,01,91.03Z,PME,A,W9M4000315
781890843,ASSOCIATION OGEC ECOLE AGRICULTURE BAZADAI,Cudos,33430,33,2024-02-27,2024-02-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400402792,OGEC ECOLE AGRICULTURE BAZADAI,9220,12,85.32Z,PME,A,
452544653,ASSOCIATION LES MULOTS,REDON,35600,35,2025-12-10,2025-12-08,Autre jugement et ordonnance,Extrait de jugement,A202502371269,ASSOCIATION LES MULOTS,9220,02,85.59A,PME,A,W352000098
512979360,ASSOCIATION TRD 33,Bordeaux,33000,33,2025-12-10,2025-10-31,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202502371264,TRANSPORT RURAL A LA DEMANDE GIRONDE (TRD 33),9220,NN,49.39A,PME,A,W332008346
814145108,ASSOCIATION DU POLE UNIQUE SAINT LAURENT,COSNE COURS SUR LOIRE,58200,58,2025-12-09,2025-12-04,Autre jugement et ordonnance,Extrait de jugement,A202502364245,ASSOCIATION DU POLE UNIQUE SAINT LAURENT,9220,01,94.99Z,PME,A,W584000926
521041244,ASSOCIATION ENERGIE DANSE MEDOC,Lesparre-Médoc,33340,33,2023-09-12,2023-07-13,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301752378,ENERGIE DANSE MEDOC,9220,NN,85.52Z,,C,W334001156
923593677,ASSOCIATION SOLOGNE CLUB,Courmemin,41230,41,2025-04-25,2025-03-13,Autre jugement prononçant,Jugement prononçant,A202500814427,SOLOGNE CLUB,9220,NN,82.30Z,,A,
387866601,ASSOCIATION RADIO FUGI,Givet,08600,08,2025-03-27,2024-12-11,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202500613368,RADIO FUGI,9220,03,60.10Z,PME,A,W081000468
483163689,ASSOCIATION MERIGNAC HAND BALL,Mérignac,33700,33,2025-12-07,2025-10-31,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502352802,MERIGNAC HAND BALL (MHB),9220,11,93.12Z,PME,A,W332000522
921967360,ASSOCIATION TIERS-LIEU MONADE,Cholet,49300,49,2025-12-05,2025-10-28,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502342663,TIERS-LIEU MONADE,9220,NN,94.99Z,PME,A,W492009548
822824306,ASSOCIATION INFO CONSEIL VAE,Baillou,41170,41,2025-04-11,2025-02-27,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202500723008,INFO CONSEIL VAE,9220,NN,94.99Z,,A,W412001376
849329057,Association LA FABRIQUE COOPERATIVE,Paris,75015,75,2025-12-03,2025-11-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502321310,LA FABRIQUE COOPERATIVE,9220,01,94.99Z,PME,C,W751250783
830291969,ASSOCIATION ETUDIANTE DE SOUTIEN JURIDIQUE ET ADMINISTRATIF,RENNES,35000,35,2025-12-03,2025-12-01,Autre jugement et ordonnance,Extrait de jugement,A202502321036,ASSOCIATION ETUDIANTE DE SOUTIEN JURIDIQUE ET ADMINISTRATIF (AESJA),9220,NN,94.99Z,,A,W353015553
508355245,ASSOCIATION LA SOUPAPE,Grenoble,38100,38,2024-10-15,2024-10-03,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402003182,LA SOUPAPE,9220,03,94.99Z,PME,A,W381006035
347758591,ASSOCIATION RADIO VASSIVIERE,Royère-de-Vassivière,23460,23,2025-12-02,2025-10-21,Autre jugement de clôture,Jugement de clôture,A202502313363,ASSOCIATION RADIO VASSIVIERE,9220,03,60.10Z,PME,A,W231000996
